River;Hydropeaking river-type;Hydropeaking, residual flow, natural/near-natural;Reach (Untersuchungsstelle);Abiotic measured by;Date of survey;Transect;Sampling point;Time of survey;"Distance ""Wasseranschlaglinie"" [m]";Flow velocity [v60, cm/s];Category Flow velocity (5 Bewohnbarkeits-klasse);Water depth [cm];Category Water depth;Clogging (6 Klassen);Clogging (3 Klassen);Substrate type;"Algae cover (Bewuchsdichte; 5 Kategorien:1-5)";"Moos cover (Deckungsgrad; 6 Kategorien:0-5)";"CPOM cover (Deckungsgrad; 5 Kategorien:1-5)";RTK-GPS Nr.;MZB kick-net taken by;Varia;;River;Reach (Untersuchungsstelle);Abiotic measured by;Date of survey;Time of survey;pH;Conductivity [μs/s];Oxygen content [mg/l];Oxygen saturation [%];Turbidity [FNU];Temperature [°C];Discharge [m3/s];Water gauge [MüM];Gauging station;Varia
Obere Glenner;;Natural/near-natural;GL5;Diego, Manuel;19.04.2023;4;3;11:45;4.30;69;5;50;;none-light;none;> 250 mm;1;0;1;10;Diego;"Mit Sand & Kies & 5; mit CPOM im Substrat, an der Oberfläche nicht sichtbar";;;;;;;;;;;;;;;;
Obere Glenner;;Natural/near-natural;GL6;Diego, Manuel;19.04.2023;1;1;13:50;1.40;63;5;32;;slight-medium;slight-medium;250 mm > x > 25 mm;1;0;1;;Diego;Mit Sand & Kies;;;;;;;;;;;;;;;;
Obere Glenner;;Natural/near-natural;GL6;Diego, Manuel;19.04.2023;1;2;13:45;2.90;58;5;18;;none;none;250 mm > x > 25 mm;1;0;1;;Diego;Mit Kies;;;;;;;;;;;;;;;;
Obere Glenner;;Natural/near-natural;GL6;Diego, Manuel;19.04.2023;1;3;13:40;5.65;36;5;27;;none;none;250 mm > x > 25 mm;1;0;1;;Diego;Mit Kies;;;;;;;;;;;;;;;;
Obere Glenner;;Natural/near-natural;GL6;Diego, Manuel;19.04.2023;2;1;14:10;0.45;36;5;26;;medium-strong;strong;250 mm > x > 25 mm;1;0;1;;Diego;Mit Sand & Kies;;;;;;;;;;;;;;;;
Obere Glenner;;Natural/near-natural;GL6;Diego, Manuel;19.04.2023;2;2;14:05;1.55;88;4;34;;medium-strong;strong;250 mm > x > 25 mm;1;0;1;;Diego;Mit Sand & Kies;;;;;;;;;;;;;;;;
Obere Glenner;;Natural/near-natural;GL6;Diego, Manuel;19.04.2023;2;3;14:00;2.65;61;5;43;;slight-medium;slight-medium;250 mm > x > 25 mm;1;0;1;;Diego;Mit Sand & Kies;;;;;;;;;;;;;;;;
Obere Glenner;;Natural/near-natural;GL6;Diego, Manuel;19.04.2023;3;1;14:30;1.05;30;5;27;;slight-medium;slight-medium;250 mm > x > 25 mm;1;0;1;;Diego;Mit Kies;;;;;;;;;;;;;;;;
Obere Glenner;;Natural/near-natural;GL6;Diego, Manuel;19.04.2023;3;2;14:25;2.05;158;2;30;;slight-medium;slight-medium;> 250 mm;1;0;1;;Diego;Mit Kies & 5;;;;;;;;;;;;;;;;
Obere Glenner;;Natural/near-natural;GL6;Diego, Manuel;19.04.2023;3;3;14:20;6.90;180;2;33;;strong;strong;250 mm > x > 25 mm;1;0;1;;Diego;"Mit Kies; schwierig zu beproben da stark kolmatiert";;;;;;;;;;;;;;;;
Obere Glenner;;Natural/near-natural;GL6;Diego, Manuel;19.04.2023;4;1;14:45;0.80;33;5;17;;slight-medium;slight-medium;250 mm > x > 25 mm;1;0;1;;Diego;Mit Sand & Kies;;;;;;;;;;;;;;;;
Obere Glenner;;Natural/near-natural;GL6;Diego, Manuel;19.04.2023;4;2;14:40;1.75;49;5;34;;strong;strong;250 mm > x > 25 mm;1;0;1;;Diego;Mit Kies;;;;;;;;;;;;;;;;
Obere Glenner;;Natural/near-natural;GL6;Diego, Manuel;19.04.2023;4;3;14:35;3.10;55;5;40;;none;none;250 mm > x > 25 mm;1;0;1;;Diego;Mit Kies;;;;;;;;;;;;;;;;
Sense;;Natural/near-natural;SE1;Diego, Manuel;16.03.2023;1;1;10:20;3.20;108;;48;;none ;;250 mm > x > 25 mm;1;0;1;3;Diego;Mit Kies;;;;;;;;;;;;;;;;
Sense;;Natural/near-natural;SE1;Diego, Manuel;16.03.2023;1;2;10:30;7.00;138;;56;;none ;;250 mm > x > 25 mm;1;0;1;2;Diego;Mit Kies;;;;;;;;;;;;;;;;
Sense;;Natural/near-natural;SE1;Diego, Manuel;16.03.2023;1;3;10:40;11.50;141;;67;;none ;;250 mm > x > 25 mm;1;0;1;1;Diego;Mit Kies;;;;;;;;;;;;;;;;
Sense;;Natural/near-natural;SE1;Diego, Manuel;16.03.2023;2;1;11:05;2.70;77;;55;;none ;;250 mm > x > 25 mm;1;0;1;6;Diego;Mit Kies;;;;;;;;;;;;;;;;
Sense;;Natural/near-natural;SE1;Diego, Manuel;16.03.2023;2;2;11:00;3.20;99;;60;;none ;;250 mm > x > 25 mm;1;0;1;5;Diego;Mit Kies;;;;;;;;;;;;;;;;
Sense;;Natural/near-natural;SE1;Diego, Manuel;16.03.2023;2;3;10:50;4.90;124;;70;;none ;;250 mm > x > 25 mm;1;0;1;4;Diego;Mit Kies;;;;;;;;;;;;;;;;
Sense;;Natural/near-natural;SE1;Diego, Manuel;16.03.2023;3;1;11:35;3.60;86;;28;;none ;;250 mm > x > 25 mm;1;0;1;9;Diego;Mit Kies;;;;;;;;;;;;;;;;
Sense;;Natural/near-natural;SE1;Diego, Manuel;16.03.2023;3;2;11:30;5.00;158;;50;;none ;;250 mm > x > 25 mm;1;0;1;8;Diego;Mit Kies;;;;;;;;;;;;;;;;
Sense;;Natural/near-natural;SE1;Diego, Manuel;16.03.2023;3;3;11:20;5.90;180;;56;;none ;;> 250 mm;1;0;1;7;Diego;Schwierig zu beproben, starke Strömung;;;;;;;;;;;;;;;;
Sense;;Natural/near-natural;SE1;Diego, Manuel;16.03.2023;4;1;11:55;2.00;82;;36;;none ;;250 mm > x > 25 mm;1;0;1;12;Diego;Mit Kies;;;;;;;;;;;;;;;;
Sense;;Natural/near-natural;SE1;Diego, Manuel;16.03.2023;4;2;11:45;6.40;127;;40;;none ;;250 mm > x > 25 mm;1;0;1;11;Diego;Mit Kies;;;;;;;;;;;;;;;;
Sense;;Natural/near-natural;SE1;Diego, Manuel;16.03.2023;4;3;11:40;10.30;149;;55;;none ;;250 mm > x > 25 mm;1;0;1;10;Diego;Mit Kies;;;;;;;;;;;;;;;;
Sense;;Natural/near-natural;SE2;Diego, Manuel;16.03.2023;1;1;14:55;2.30;91;;49;;none ;;250 mm > x > 25 mm;1;0;1;3;Diego;Mit Kies;;;;;;;;;;;;;;;;
Sense;;Natural/near-natural;SE2;Diego, Manuel;16.03.2023;1;2;14:50;5.00;149;;65;;none ;;250 mm > x > 25 mm;1;0;1;2;Diego;Mit Kies;;;;;;;;;;;;;;;;
Sense;;Natural/near-natural;SE2;Diego, Manuel;16.03.2023;1;3;14:45;9.00;168;;68;;none ;;250 mm > x > 25 mm;1;0;1;1;Diego;Mit Kies;;;;;;;;;;;;;;;;
Sense;;Natural/near-natural;SE2;Diego, Manuel;16.03.2023;2;1;15:15;1.80;94;;63;;none ;;250 mm > x > 25 mm;1;0;1;6;Diego;Mit Kies;;;;;;;;;;;;;;;;
Sense;;Natural/near-natural;SE2;Diego, Manuel;16.03.2023;2;2;15:10;3.90;138;;71;;none ;;250 mm > x > 25 mm;1;0;1;5;Diego;Mit Kies;;;;;;;;;;;;;;;;
Sense;;Natural/near-natural;SE2;Diego, Manuel;16.03.2023;2;3;15:05;5.70;180;;74;;none ;;250 mm > x > 25 mm;1;0;1;4;Diego;"Mit Kies; schwierig zu beproben, starke Strömung";;;;;;;;;;;;;;;;
Sense;;Natural/near-natural;SE2;Diego, Manuel;16.03.2023;3;1;15:55;12.10;24;;40;;none ;;250 mm > x > 25 mm;1;0;1;9;Diego;Mit Kies;;;;;;;;;;;;;;;;
Sense;;Natural/near-natural;SE2;Diego, Manuel;16.03.2023;3;2;15:45;16.60;183;;46;;none ;;> 250 mm;1;0;1;8;Diego;Mit Kies;;;;;;;;;;;;;;;;
Sense;;Natural/near-natural;SE2;Diego, Manuel;16.03.2023;3;3;15:40;21.00;155;;48;;none ;;> 250 mm;1;0;1;7;Diego;Mit Kies;;;;;;;;;;;;;;;;
Sense;;Natural/near-natural;SE2;Diego, Manuel;16.03.2023;4;1;16:15;5.50;83;;38;;none ;;250 mm > x > 25 mm;1;0;1;12;Diego;Mit Kies;;;;;;;;;;;;;;;;
Sense;;Natural/near-natural;SE2;Diego, Manuel;16.03.2023;4;2;16:10;11.20;108;;54;;none ;;250 mm > x > 25 mm;1;0;1;11;Diego;"Mit Kies; GPS Punkt unsicher";;;;;;;;;;;;;;;;
Sense;;Natural/near-natural;SE2;Diego, Manuel;16.03.2023;4;3;16:00;16.00;127;;57;;none ;;250 mm > x > 25 mm;1;0;1;10;Diego;Mit Kies;;;;;;;;;;;;;;;;
Sense;;Natural/near-natural;SE3;Diego, Manuel;17.03.2023;1;1;12:55;6.40;55;;23;;none ;;250 mm > x > 25 mm;1;0;1;3;Diego;Mit Kies;;;;;;;;;;;;;;;;
Sense;;Natural/near-natural;SE3;Diego, Manuel;17.03.2023;1;2;12:50;12.10;149;;48;;none ;;250 mm > x > 25 mm;1;0;1;2;Diego;Mit Kies;;;;;;;;;;;;;;;;
Sense;;Natural/near-natural;SE3;Diego, Manuel;17.03.2023;1;3;12:40;20.30;155;;72;;none ;;250 mm > x > 25 mm;1;0;1;1;Diego;Schwierig zu beproben, starke Strömung;;;;;;;;;;;;;;;;
Sense;;Natural/near-natural;SE3;Diego, Manuel;17.03.2023;2;1;13:15;1.60;61;;30;;none ;;250 mm > x > 25 mm;1;0;1;6;Diego;Mit Kies;;;;;;;;;;;;;;;;
Sense;;Natural/near-natural;SE3;Diego, Manuel;17.03.2023;2;2;13:10;5.20;138;;62;;none ;;250 mm > x > 25 mm;1;0;1;5;Diego;"Mit Kies; schwierig zu beproben, starke Strömung";;;;;;;;;;;;;;;;
Sense;;Natural/near-natural;SE3;Diego, Manuel;17.03.2023;2;3;13:05;12.10;144;;84;;none ;;250 mm > x > 25 mm;1;0;1;4;Diego;"Mit Kies; schwierig zu beproben, starke Strömung";;;;;;;;;;;;;;;;
Sense;;Natural/near-natural;SE3;Diego, Manuel;17.03.2023;3;1;13:45;2.50;99;;24;;none ;;250 mm > x > 25 mm;1;0;1;9;Diego;Mit Kies;;;;;;;;;;;;;;;;
Sense;;Natural/near-natural;SE3;Diego, Manuel;17.03.2023;3;2;13:35;4.30;83;;37;;none ;;250 mm > x > 25 mm;1;0;1;8;Diego;Mit Kies;;;;;;;;;;;;;;;;
Sense;;Natural/near-natural;SE3;Diego, Manuel;17.03.2023;3;3;13:30;7.30;222;;62;;none ;;250 mm > x > 25 mm;1;0;1;7;Diego;"Mit Kies; schwierig zu beproben, starke Strömung";;;;;;;;;;;;;;;;
Sense;;Natural/near-natural;SE3;Diego, Manuel;17.03.2023;4;1;14:05;2.20;63;;17;;none ;;250 mm > x > 25 mm;1;0;1;12;Diego;Mit Kies;;;;;;;;;;;;;;;;
Sense;;Natural/near-natural;SE3;Diego, Manuel;17.03.2023;4;2;14:00;8.70;66;;23;;none ;;250 mm > x > 25 mm;1;0;1;11;Diego;Mit Kies;;;;;;;;;;;;;;;;
Sense;;Natural/near-natural;SE3;Diego, Manuel;17.03.2023;4;3;13:50;15.90;186;;46;;none ;;250 mm > x > 25 mm;1;0;1;10;Diego;Mit Kies;;;;;;;;;;;;;;;;
Sense;;Natural/near-natural;SE4;Diego, Manuel;17.03.2023;1;1;09:50;4.85;49;;33;;none ;;250 mm > x > 25 mm;1;0;1;3;Diego;Mit Kies;;;;;;;;;;;;;;;;
Sense;;Natural/near-natural;SE4;Diego, Manuel;17.03.2023;1;2;09:45;10.80;161;;51;;none ;;250 mm > x > 25 mm;1;0;1;2;Diego;Mit Kies;;;;;;;;;;;;;;;;
Sense;;Natural/near-natural;SE4;Diego, Manuel;17.03.2023;1;3;09:35;16.35;152;;58;;none ;;250 mm > x > 25 mm;1;0;1;1;Diego;Mit Kies;;;;;;;;;;;;;;;;
Sense;;Natural/near-natural;SE4;Diego, Manuel;17.03.2023;2;1;10:05;3.85;69;;32;;none ;;250 mm > x > 25 mm;1;0;1;6;Diego;Mit Kies;;;;;;;;;;;;;;;;
Sense;;Natural/near-natural;SE4;Diego, Manuel;17.03.2023;2;2;10:00;6.20;122;;54;;none ;;250 mm > x > 25 mm;1;0;1;5;Diego;Mit Kies;;;;;;;;;;;;;;;;
Sense;;Natural/near-natural;SE4;Diego, Manuel;17.03.2023;2;3;09:55;12.80;205;;72;;none ;;250 mm > x > 25 mm;1;0;1;4;Diego;"Mit Kies; schwierig zu beproben, starke Strömung";;;;;;;;;;;;;;;;
Sense;;Natural/near-natural;SE4;Diego, Manuel;17.03.2023;3;1;10:35;2.00;69;;26;;none ;;250 mm > x > 25 mm;1;0;1;9;Diego;Mit Kies;;;;;;;;;;;;;;;;
Sense;;Natural/near-natural;SE4;Diego, Manuel;17.03.2023;3;2;10:30;4.35;161;;49;;none ;;250 mm > x > 25 mm;1;0;1;8;Diego;Mit Kies;;;;;;;;;;;;;;;;
Sense;;Natural/near-natural;SE4;Diego, Manuel;17.03.2023;3;3;10:20;7.55;191;;63;;none ;;250 mm > x > 25 mm;1;0;1;7;Diego;"Mit Kies; schwierig zu beproben, starke Strömung";;;;;;;;;;;;;;;;
Sense;;Natural/near-natural;SE4;Diego, Manuel;17.03.2023;4;1;10:55;2.85;86;;31;;none ;;250 mm > x > 25 mm;1;0;1;12;Diego;Mit Kies;;;;;;;;;;;;;;;;
Sense;;Natural/near-natural;SE4;Diego, Manuel;17.03.2023;4;2;10:50;5.30;127;;48;;none ;;250 mm > x > 25 mm;1;0;1;11;Diego;Mit Kies;;;;;;;;;;;;;;;;
Sense;;Natural/near-natural;SE4;Diego, Manuel;17.03.2023;4;3;10:45;8.20;224;;64;;none ;;250 mm > x > 25 mm;1;0;1;10;Diego;"Mit Kies; schwierig zu beproben, starke Strömung";;;;;;;;;;;;;;;;
Thur;;Natural/near-natural;TH1;Diego, Manuel;19.03.2023;1;1;15:15;1.95;44;;43;;none ;;250 mm > x > 25 mm;1;0;1;3;Diego;Mit Kies & Sand;;;;;;;;;;;;;;;;
Thur;;Natural/near-natural;TH1;Diego, Manuel;19.03.2023;1;2;15:10;4.20;102;;74;;none ;;250 mm > x > 25 mm;1;0;1;2;Diego;Mit Kies & Sand;;;;;;;;;;;;;;;;
Thur;;Natural/near-natural;TH1;Diego, Manuel;19.03.2023;1;3;15:05;6.25;116;;94;;none ;;250 mm > x > 25 mm;1;0;1;1;Diego;Mit Kies;;;;;;;;;;;;;;;;
Thur;;Natural/near-natural;TH1;Diego, Manuel;19.03.2023;2;1;15:35;1.25;119;;26;;none ;;250 mm > x > 25 mm;1;0;1;6;Diego;Mit Kies & Sand;;;;;;;;;;;;;;;;
Thur;;Natural/near-natural;TH1;Diego, Manuel;19.03.2023;2;2;15:30;2.30;155;;70;;none ;;250 mm > x > 25 mm;1;0;1;5;Diego;Mit Kies & Sand;;;;;;;;;;;;;;;;
Thur;;Natural/near-natural;TH1;Diego, Manuel;19.03.2023;2;3;15:20;3.80;202;;83;;none ;;250 mm > x > 25 mm;1;0;1;4;Diego;"Mit Kies; schwierig zu beproben, starke Strömung";;;;;;;;;;;;;;;;
Thur;;Natural/near-natural;TH1;Diego, Manuel;19.03.2023;3;1;16:00;2.40;47;;18;;none ;;250 mm > x > 25 mm;1;0;1;9;Diego;Mit Kies & Sand;;;;;;;;;;;;;;;;
Thur;;Natural/near-natural;TH1;Diego, Manuel;19.03.2023;3;2;15:50;5.15;186;;34;;none ;;250 mm > x > 25 mm;1;0;1;8;Diego;Mit Kies & Sand;;;;;;;;;;;;;;;;
Thur;;Natural/near-natural;TH1;Diego, Manuel;19.03.2023;3;3;15:45;7.80;169;;58;;none ;;250 mm > x > 25 mm;1;0;1;7;Diego;Mit Kies & Sand;;;;;;;;;;;;;;;;
Thur;;Natural/near-natural;TH1;Diego, Manuel;19.03.2023;4;1;16:20;3.45;13;;19;;none ;;250 mm > x > 25 mm;1;0;1;12;Diego;Mit Kies & Sand;;;;;;;;;;;;;;;;
Thur;;Natural/near-natural;TH1;Diego, Manuel;19.03.2023;4;2;16:15;12.15;69;;33;;none ;;250 mm > x > 25 mm;1;0;1;11;Diego;Mit Kies & Sand;;;;;;;;;;;;;;;;
Thur;;Natural/near-natural;TH1;Diego, Manuel;19.03.2023;4;3;16:05;20.10;111;;50;;none ;;250 mm > x > 25 mm;1;0;1;10;Diego;Mit Kies & Sand;;;;;;;;;;;;;;;;
Thur;;Natural/near-natural;TH2;Diego, Manuel;19.03.2023;1;1;12:40;1.40;16;;44;;none ;;250 mm > x > 25 mm;1;0;1;3;Diego;"Mit Kies & Sand; mit viel CPOM im Substrat, an der Oberfläche nicht sichtbar";;;;;;;;;;;;;;;;
Thur;;Natural/near-natural;TH2;Diego, Manuel;19.03.2023;1;2;12:35;5.00;52;;80;;none ;;25 mm > x > 2.5 mm;1;0;1;2;Diego;Mit Sand;;;;;;;;;;;;;;;;
Thur;;Natural/near-natural;TH2;Diego, Manuel;19.03.2023;1;3;12:30;9.60;80;;85;;none ;;250 mm > x > 25 mm;1;0;1;1;Diego;Mit Kies;;;;;;;;;;;;;;;;
Thur;;Natural/near-natural;TH2;Diego, Manuel;19.03.2023;2;1;13:00;2.90;2;;10;;none ;;250 mm > x > 25 mm;1;0;1;6;Diego;"Mit Kies & Sand; Fliessgeschwindigkeit senkrecht zur Fliessrichtung";;;;;;;;;;;;;;;;
Thur;;Natural/near-natural;TH2;Diego, Manuel;19.03.2023;2;2;12:55;5.10;19;;49;;none ;;250 mm > x > 25 mm;1;0;1;5;Diego;"Mit Kies & Sand; Fliessgeschwindigkeit gegen der Fliessrichtung";;;;;;;;;;;;;;;;
Thur;;Natural/near-natural;TH2;Diego, Manuel;19.03.2023;2;3;12:50;7.10;5;;98;;none ;;250 mm > x > 25 mm;1;0;1;4;Diego;"Mit Kies & Sand; mit Strömungswirbeln, deswegen tiefe Fliessgeschwindigkeit";;;;;;;;;;;;;;;;
Thur;;Natural/near-natural;TH2;Diego, Manuel;19.03.2023;3;1;13:30;2.70;47;;11;;none ;;250 mm > x > 25 mm;1;0;1;9;Diego;Mit Kies & Sand;;;;;;;;;;;;;;;;
Thur;;Natural/near-natural;TH2;Diego, Manuel;19.03.2023;3;2;13:20;6.50;69;;12;;none ;;250 mm > x > 25 mm;1;0;1;8;Diego;Mit Kies & Sand;;;;;;;;;;;;;;;;
Thur;;Natural/near-natural;TH2;Diego, Manuel;19.03.2023;3;3;13:15;10.80;47;;51;;none ;;250 mm > x > 25 mm;1;0;1;7;Diego;Mit Kies & Sand;;;;;;;;;;;;;;;;
Thur;;Natural/near-natural;TH2;Diego, Manuel;19.03.2023;4;1;13:50;2.70;22;;24;;none ;;250 mm > x > 25 mm;1;1;1;12;Diego;"Mit Kies; mit viel CPOM im Substrat, an der Oberfläche nicht sichtbar";;;;;;;;;;;;;;;;
Thur;;Natural/near-natural;TH2;Diego, Manuel;19.03.2023;4;2;13:45;11.15;91;;30;;none ;;250 mm > x > 25 mm;1;1;1;11;Diego;Mit Kies & Sand;;;;;;;;;;;;;;;;
Thur;;Natural/near-natural;TH2;Diego, Manuel;19.03.2023;4;3;13:35;20.00;186;;68;;none ;;250 mm > x > 25 mm;1;0;1;10;Diego;Mit Kies & Sand;;;;;;;;;;;;;;;;
Thur;;Natural/near-natural;TH3;Diego, Manuel;18.03.2023;1;1;14:50;1.95;8;;17;;none ;;250 mm > x > 25 mm;1;0;1;3;Diego;"Mit Sand; mit viel CPOM im Substrat, an der Oberfläche nicht sichtbar";;;;;;;;;;;;;;;;
Thur;;Natural/near-natural;TH3;Diego, Manuel;18.03.2023;1;2;14:45;4.30;97;;37;;none ;;250 mm > x > 25 mm;1;0;1;2;Diego;"Mit Sand; mit viel CPOM im Substrat, an der Oberfläche nicht sichtbar";;;;;;;;;;;;;;;;
Thur;;Natural/near-natural;TH3;Diego, Manuel;18.03.2023;1;3;14:40;6.70;174;;85;;none ;;250 mm > x > 25 mm;1;0;1;1;Diego;"Mit Sand; mit viel CPOM im Substrat, an der Oberfläche nicht sichtbar";;;;;;;;;;;;;;;;
Thur;;Natural/near-natural;TH3;Diego, Manuel;18.03.2023;2;1;15:05;1.60;44;;31;;none ;;250 mm > x > 25 mm;1;0;1;6;Diego;"Mit Sand; mit viel CPOM im Substrat, an der Oberfläche nicht sichtbar";;;;;;;;;;;;;;;;
Thur;;Natural/near-natural;TH3;Diego, Manuel;18.03.2023;2;2;15:00;2.75;111;;66;;none ;;25 mm > x > 2.5 mm;1;0;1;5;Diego;Mit Sand;;;;;;;;;;;;;;;;
Thur;;Natural/near-natural;TH3;Diego, Manuel;18.03.2023;2;3;14:55;3.80;194;;84;;none ;;250 mm > x > 25 mm;1;0;1;4;Diego;"Mit Sand; schwierig zu beproben, starke Strömung";;;;;;;;;;;;;;;;
Thur;;Natural/near-natural;TH3;Diego, Manuel;18.03.2023;3;1;15:30;2.75;74;;13;;none ;;250 mm > x > 25 mm;1;0;1;9;Diego;Mit Sand;;;;;;;;;;;;;;;;
Thur;;Natural/near-natural;TH3;Diego, Manuel;18.03.2023;3;2;15:25;5.90;147;;38;;none ;;250 mm > x > 25 mm;1;0;1;8;Diego;Mit Sand;;;;;;;;;;;;;;;;
Thur;;Natural/near-natural;TH3;Diego, Manuel;18.03.2023;3;3;15:10;9.15;261;;58;;none ;;250 mm > x > 25 mm;1;0;1;7;Diego;Mit Sand;;;;;;;;;;;;;;;;
Thur;;Natural/near-natural;TH3;Diego, Manuel;18.03.2023;4;1;16:00;1.85;49;;24;;none ;;250 mm > x > 25 mm;1;1;1;12;Diego;;;;;;;;;;;;;;;;;
Thur;;Natural/near-natural;TH3;Diego, Manuel;18.03.2023;4;2;15:45;7.00;86;;44;;none ;;250 mm > x > 25 mm;1;1;1;11;Diego;Mit Sand;;;;;;;;;;;;;;;;
Thur;;Natural/near-natural;TH3;Diego, Manuel;18.03.2023;4;3;15:40;12.50;211;;54;;none ;;250 mm > x > 25 mm;1;0;1;10;Diego;Schwierig zu beproben, starke Strömung;;;;;;;;;;;;;;;;
Thur;;Natural/near-natural;TH4;Diego, Manuel;18.03.2023;1;1;10:00;1.80;63;;31;;none ;;25 mm > x > 2.5 mm;1;0;1;3;Diego;"Mit Sand; GPS grosse Ungenauigkeit";;;;;;;;;;;;;;;;
Thur;;Natural/near-natural;TH4;Diego, Manuel;18.03.2023;1;2;09:55;5.60;141;;70;;none ;;250 mm > x > 25 mm;1;0;1;2;Diego;Mit Kies;;;;;;;;;;;;;;;;
Thur;;Natural/near-natural;TH4;Diego, Manuel;18.03.2023;1;3;09:50;9.90;161;;77;;none ;;250 mm > x > 25 mm;1;0;1;1;Diego;Mit Kies;;;;;;;;;;;;;;;;
Thur;;Natural/near-natural;TH4;Diego, Manuel;18.03.2023;2;1;10:20;2.05;11;;19;;none ;;250 mm > x > 25 mm;1;0;1;6;Diego;Mit Kies & Sand;;;;;;;;;;;;;;;;
Thur;;Natural/near-natural;TH4;Diego, Manuel;18.03.2023;2;2;10:15;4.30;77;;49;;none ;;250 mm > x > 25 mm;1;0;1;5;Diego;Mit Kies & Sand;;;;;;;;;;;;;;;;
Thur;;Natural/near-natural;TH4;Diego, Manuel;18.03.2023;2;3;10:10;7.85;180;;64;;none ;;250 mm > x > 25 mm;1;1;1;4;Diego;Mit Kies;;;;;;;;;;;;;;;;
Thur;;Natural/near-natural;TH4;Diego, Manuel;18.03.2023;3;1;11:00;1.95;91;;17;;none ;;250 mm > x > 25 mm;1;0;1;9;Diego;Mit Kies & Sand;;;;;;;;;;;;;;;;
Thur;;Natural/near-natural;TH4;Diego, Manuel;18.03.2023;3;2;10:50;5.05;149;;28;;none ;;250 mm > x > 25 mm;1;1;1;8;Diego;Mit Kies & Sand;;;;;;;;;;;;;;;;
Thur;;Natural/near-natural;TH4;Diego, Manuel;18.03.2023;3;3;10:45;9.20;244;;61;;none ;;250 mm > x > 25 mm;1;0;1;7;Diego;"Mit Kies & Sand; schwierig zu beproben, starke Strömung";;;;;;;;;;;;;;;;
Thur;;Natural/near-natural;TH4;Diego, Manuel;18.03.2023;4;1;11:15;0.75;44;;26;;none ;;250 mm > x > 25 mm;1;0;1;12;Diego;Mit Kies & Sand;;;;;;;;;;;;;;;;
Thur;;Natural/near-natural;TH4;Diego, Manuel;18.03.2023;4;2;11:00;7.90;136;;35;;none ;;250 mm > x > 25 mm;1;1;1;11;Diego;Mit Kies & Sand;;;;;;;;;;;;;;;;
Thur;;Natural/near-natural;TH4;Diego, Manuel;18.03.2023;4;3;11:05;16.30;174;;47;;none ;;250 mm > x > 25 mm;1;0;1;10;Diego;Mit Kies & Sand;;;;;;;;;;;;;;;;
Thur;;Natural/near-natural;TH5;Diego, Manuel;19.03.2023;1;1;09:00;4.50;24;;17;;none ;;25 mm > x > 2.5 mm;1;0;1;3;Diego;Mit viel CPOM im Substrat, an der Oberfläche nicht sichtbar;;;;;;;;;;;;;;;;
Thur;;Natural/near-natural;TH5;Diego, Manuel;19.03.2023;1;2;08:55;12.40;80;;53;;none ;;250 mm > x > 25 mm;1;0;1;2;Diego;Mit Kies & Sand;;;;;;;;;;;;;;;;
Thur;;Natural/near-natural;TH5;Diego, Manuel;19.03.2023;1;3;08:50;22.10;111;;78;;none ;;250 mm > x > 25 mm;1;0;1;1;Diego;Mit Kies;;;;;;;;;;;;;;;;
Thur;;Natural/near-natural;TH5;Diego, Manuel;19.03.2023;2;1;09:20;2.40;16;;19;;none ;;25 mm > x > 2.5 mm;1;0;1;6;Diego;Mit viel CPOM im Substrat, an der Oberfläche nicht sichtbar;;;;;;;;;;;;;;;;
Thur;;Natural/near-natural;TH5;Diego, Manuel;19.03.2023;2;2;09:15;11.40;94;;62;;none ;;250 mm > x > 25 mm;1;0;1;5;Diego;Mit Kies;;;;;;;;;;;;;;;;
Thur;;Natural/near-natural;TH5;Diego, Manuel;19.03.2023;2;3;09:10;20.70;119;;81;;none ;;250 mm > x > 25 mm;1;0;1;4;Diego;Mit Kies;;;;;;;;;;;;;;;;
Thur;;Natural/near-natural;TH5;Diego, Manuel;19.03.2023;3;1;09:50;2.10;41;;20;;none ;;250 mm > x > 25 mm;1;0;1;9;Diego;"Mit Kies; mit viel CPOM im Substrat, an der Oberfläche nicht sichtbar";;;;;;;;;;;;;;;;
Thur;;Natural/near-natural;TH5;Diego, Manuel;19.03.2023;3;2;09:45;9.70;122;;59;;none ;;250 mm > x > 25 mm;1;0;1;8;Diego;"Mit Kies; mit viel CPOM im Substrat, an der Oberfläche nicht sichtbar";;;;;;;;;;;;;;;;
Thur;;Natural/near-natural;TH5;Diego, Manuel;19.03.2023;3;3;09:35;18.35;147;;70;;none ;;250 mm > x > 25 mm;1;0;1;7;Diego;Mit Kies;;;;;;;;;;;;;;;;
Thur;;Natural/near-natural;TH5;Diego, Manuel;19.03.2023;4;1;10:15;2.90;30;;21;;none ;;25 mm > x > 2.5 mm;1;0;1;12;Diego;Mit viel CPOM im Substrat, an der Oberfläche nicht sichtbar;;;;;;;;;;;;;;;;
Thur;;Natural/near-natural;TH5;Diego, Manuel;19.03.2023;4;2;10:10;9.70;144;;57;;none ;;250 mm > x > 25 mm;1;0;1;11;Diego;Mit Kies & Sand;;;;;;;;;;;;;;;;
Thur;;Natural/near-natural;TH5;Diego, Manuel;19.03.2023;4;3;10:00;16.75;169;;67;;none ;;250 mm > x > 25 mm;1;0;1;10;Diego;Mit Kies & Sand;;;;;;;;;;;;;;;;
